cfl_game_id,sked_id,week_name,week_short,week_id,game_num,game_date,date_tbd,time_tbd,game_status,away_team,away_initial,away_score1,away_score2,away_score3,away_score4,away_scoreOT,away_id,home_team,home_initial,home_score1,home_score2,home_score3,home_score4,home_scoreOT,home_id,attendance,sold_out,is_visible,culture
3697,1527,Week 6,6,10,32,00-08-11 19:00,0,0,Final,Montreal,mtl,7,0,0,0,0,9,Edmonton,edm,29,0,0,0,0,3,0,0,1,en
3701,1529,Week 7,7,11,33,00-08-16 19:00,0,0,Final,Winnipeg,wpg,16,0,0,0,0,5,Calgary,cgy,37,0,0,0,0,2,0,0,1,en
3705,1531,Week 7,7,11,34,00-08-17 19:00,0,0,Final,Toronto,tor,26,0,0,0,0,7,BC,bc,36,0,0,0,0,1,0,0,1,en
3709,1533,Week 7,7,11,35,00-08-18 19:00,0,0,Final,Montreal,mtl,26,0,0,0,0,9,Hamilton,ham,37,0,0,0,0,6,0,0,1,en
3713,1535,Week 7,7,11,36,00-08-18 19:00,0,0,Final,Edmonton,edm,28,0,0,0,0,3,Saskatchewan,ssk,22,0,0,0,0,4,0,0,1,en
3717,1537,Week 8,8,12,37,00-08-24 19:00,0,0,Final,BC,bc,51,0,0,0,0,1,Toronto,tor,4,0,0,0,0,7,0,0,1,en
3721,1539,Week 8,8,12,38,00-08-25 19:00,0,0,Final,Calgary,cgy,13,0,0,0,0,2,Montreal,mtl,48,0,0,0,0,9,0,0,1,en
3725,1541,Week 8,8,12,39,00-08-25 19:00,0,0,Final,Hamilton,ham,33,0,0,0,0,6,Winnipeg,wpg,38,0,0,0,0,5,0,0,1,en
3729,1543,Week 8,8,12,40,00-08-25 19:00,0,0,Final,Saskatchewan,ssk,30,0,0,0,0,4,Edmonton,edm,20,0,0,0,0,3,0,0,1,en
3733,1545,Week 9,9,13,41,00-08-31 19:00,0,0,Final,Montreal,mtl,35,0,0,0,0,9,BC,bc,25,0,0,0,0,1,0,0,1,en
3737,1547,Week 9,9,13,42,00-09-03 19:00,0,0,Final,Winnipeg,wpg,29,0,0,0,0,5,Saskatchewan,ssk,38,0,0,0,0,4,0,0,1,en
3741,1549,Week 9,9,13,43,00-09-04 19:00,0,0,Final,Toronto,tor,12,0,0,0,0,7,Hamilton,ham,42,0,0,0,0,6,0,0,1,en
3745,1551,Week 9,9,13,44,00-09-04 19:00,0,0,Final,Edmonton,edm,30,0,0,0,0,3,Calgary,cgy,18,0,0,0,0,2,0,0,1,en
3749,1553,Week 10,10,14,45,00-09-08 19:00,0,0,Final,Calgary,cgy,10,0,0,0,0,2,Edmonton,edm,31,0,0,0,0,3,0,0,1,en
3753,1555,Week 10,10,14,46,00-09-09 19:00,0,0,Final,Toronto,tor,24,0,0,0,0,7,Winnipeg,wpg,12,0,0,0,0,5,0,0,1,en
3757,1557,Week 10,10,14,47,00-09-09 19:00,0,0,Final,BC,bc,20,0,0,0,0,1,Saskatchewan,ssk,28,0,0,0,0,4,0,0,1,en
3761,1559,Week 10,10,14,48,00-09-10 19:00,0,0,Final,Hamilton,ham,15,0,0,0,0,6,Montreal,mtl,9,0,0,0,0,9,0,0,1,en
3765,1561,Week 11,11,15,49,00-09-15 19:00,0,0,Final,Saskatchewan,ssk,44,0,0,0,0,4,Toronto,tor,17,0,0,0,0,7,0,0,1,en
3769,1563,Week 11,11,15,50,00-09-16 19:00,0,0,Final,Montreal,mtl,27,0,0,0,0,9,Winnipeg,wpg,30,0,0,0,0,5,0,0,1,en
3773,1565,Week 11,11,15,51,00-09-16 19:00,0,0,Final,Hamilton,ham,38,0,0,0,0,6,Calgary,cgy,41,0,0,0,0,2,0,0,1,en
3777,1567,Week 11,11,15,52,00-09-16 19:00,0,0,Final,Edmonton,edm,14,0,0,0,0,3,BC,bc,26,0,0,0,0,1,0,0,1,en
3781,1569,Week 12,12,16,53,00-09-22 19:00,0,0,Final,Calgary,cgy,40,0,0,0,0,2,Saskatchewan,ssk,17,0,0,0,0,4,0,0,1,en
3785,1571,Week 12,12,16,54,00-09-22 19:00,0,0,Final,Toronto,tor,34,0,0,0,0,7,Edmonton,edm,21,0,0,0,0,3,0,0,1,en
3789,1573,Week 12,12,16,55,00-09-23 19:00,0,0,Final,Winnipeg,wpg,6,0,0,0,0,5,Hamilton,ham,43,0,0,0,0,6,0,0,1,en
3793,1575,Week 12,12,16,56,00-09-24 19:00,0,0,Final,BC,bc,28,0,0,0,0,1,Montreal,mtl,29,0,0,0,0,9,0,0,1,en
3797,1577,Week 13,13,17,57,00-09-28 19:00,0,0,Final,Calgary,cgy,31,0,0,0,0,2,Toronto,tor,14,0,0,0,0,7,0,0,1,en
3801,1579,Week 13,13,17,58,00-09-29 19:00,0,0,Final,Saskatchewan,ssk,30,0,0,0,0,4,Winnipeg,wpg,38,0,0,0,0,5,0,0,1,en
3805,1581,Week 13,13,17,59,00-09-30 19:00,0,0,Final,Montreal,mtl,32,0,0,0,0,9,Hamilton,ham,16,0,0,0,0,6,0,0,1,en
3809,1583,Week 13,13,17,60,00-10-01 19:00,0,0,Final,BC,bc,42,0,0,0,0,1,Edmonton,edm,49,0,0,0,0,3,0,0,1,en
3813,1585,Week 14,14,18,61,00-10-06 19:00,0,0,Final,Saskatchewan,ssk,18,0,0,0,0,4,Calgary,cgy,28,0,0,0,0,2,0,0,1,en
3817,1587,Week 14,14,18,62,00-10-07 19:00,0,0,Final,Hamilton,ham,12,0,0,0,0,6,Toronto,tor,29,0,0,0,0,7,0,0,1,en
3821,1589,Week 14,14,18,63,00-10-09 19:00,0,0,Final,Edmonton,edm,15,0,0,0,0,3,Montreal,mtl,45,0,0,0,0,9,0,0,1,en
3825,1591,Week 14,14,18,64,00-10-09 19:00,0,0,Final,Winnipeg,wpg,40,0,0,0,0,5,BC,bc,33,0,0,0,0,1,0,0,1,en
3829,1593,Week 15,15,19,65,00-10-13 19:00,0,0,Final,Toronto,tor,32,0,0,0,0,7,Hamilton,ham,8,0,0,0,0,6,0,0,1,en
3833,1595,Week 15,15,19,66,00-10-14 19:00,0,0,Final,BC,bc,39,0,0,0,0,1,Saskatchewan,ssk,15,0,0,0,0,4,0,0,1,en
3837,1597,Week 15,15,19,67,00-10-15 19:00,0,0,Final,Winnipeg,wpg,30,0,0,0,0,5,Montreal,mtl,36,0,0,0,0,9,0,0,1,en
3841,1599,Week 15,15,19,68,00-10-15 19:00,0,0,Final,Calgary,cgy,30,0,0,0,0,2,Edmonton,edm,33,0,0,0,0,3,0,0,1,en
3845,1601,Week 16,16,20,69,00-10-20 19:00,0,0,Final,Hamilton,ham,24,0,0,0,0,6,Winnipeg,wpg,27,0,0,0,0,5,0,0,1,en
3849,1603,Week 16,16,20,70,00-10-21 19:00,0,0,Final,Edmonton,edm,48,0,0,0,0,3,Toronto,tor,28,0,0,0,0,7,0,0,1,en
3853,1605,Week 16,16,20,71,00-10-22 19:00,0,0,Final,Montreal,mtl,39,0,0,0,0,9,Saskatchewan,ssk,22,0,0,0,0,4,0,0,1,en
3857,1607,Week 16,16,20,72,00-10-22 19:00,0,0,Final,BC,bc,38,0,0,0,0,1,Calgary,cgy,45,0,0,0,0,2,0,0,1,en
3861,1609,Week 17,17,21,73,00-10-27 19:00,0,0,Final,Winnipeg,wpg,31,0,0,0,0,5,Toronto,tor,32,0,0,0,0,7,0,0,1,en
3865,1611,Week 17,17,21,74,00-10-28 19:00,0,0,Final,Saskatchewan,ssk,54,0,0,0,0,4,Edmonton,edm,52,0,0,0,0,3,0,0,1,en
3869,1613,Week 17,17,21,75,00-10-28 19:00,0,0,Final,Hamilton,ham,22,0,0,0,0,6,BC,bc,28,0,0,0,0,1,0,0,1,en
3873,1615,Week 17,17,21,76,00-10-29 19:00,0,0,Final,Montreal,mtl,31,0,0,0,0,9,Calgary,cgy,32,0,0,0,0,2,0,0,1,en
3877,1617,Week 18,18,22,77,00-11-03 19:00,0,0,Final,Edmonton,edm,18,0,0,0,0,3,Winnipeg,wpg,30,0,0,0,0,5,0,0,1,en
3881,1619,Week 18,18,22,78,00-11-04 19:00,0,0,Final,Saskatchewan,ssk,26,0,0,0,0,4,BC,bc,27,0,0,0,0,1,0,0,1,en
3885,1621,Week 18,18,22,79,00-11-05 19:00,0,0,Final,Toronto,tor,17,0,0,0,0,7,Montreal,mtl,11,0,0,0,0,9,0,0,1,en
3889,1623,Week 18,18,22,80,00-11-05 19:00,0,0,Final,Calgary,cgy,22,0,0,0,0,2,Hamilton,ham,24,0,0,0,0,6,0,0,1,en
3893,1625,CFL Playoffs Semi-Finals,P1,30,81,00-11-12 19:00,0,0,Final,Winnipeg,wpg,22,0,0,0,0,5,Hamilton,ham,20,0,0,0,0,6,0,0,1,en
3897,1627,CFL Playoffs Semi-Finals,P1,30,82,00-11-12 19:00,0,0,Final,BC,bc,34,0,0,0,0,1,Edmonton,edm,32,0,0,0,0,3,0,0,1,en
3901,1629,CFL Playoffs Finals,P2,31,83,00-11-19 19:00,0,0,Final,Winnipeg,wpg,24,0,0,0,0,5,Montreal,mtl,35,0,0,0,0,9,0,0,1,en
3905,1631,CFL Playoffs Finals,P2,31,84,00-11-19 19:00,0,0,Final,BC,bc,37,0,0,0,0,1,Calgary,cgy,23,0,0,0,0,2,0,0,1,en
3909,1633,Grey Cup Championship,GC,32,85,00-11-26 19:00,0,0,Final,Montreal,mtl,3,0,7,16,0,9,BC,bc,8,4,0,16,0,1,43822,0,1,en
3913,1635,Pre-Season A,A,1,1,99-06-23 19:00,0,0,Final,BC,bc,21,0,0,0,0,1,Calgary,cgy,24,0,0,0,0,2,0,0,1,en
3917,1637,Pre-Season A,A,1,2,99-06-23 19:00,0,0,Final,Saskatchewan,ssk,3,0,0,0,0,4,Edmonton,edm,27,0,0,0,0,3,0,0,1,en
3921,1639,Pre-Season A,A,1,3,99-06-24 19:00,0,0,Final,Montreal,mtl,18,0,0,0,0,9,Winnipeg,wpg,12,0,0,0,0,5,0,0,1,en
3925,1641,Pre-Season A,A,1,4,99-06-25 19:00,0,0,Final,Hamilton,ham,31,0,0,0,0,6,Toronto,tor,10,0,0,0,0,7,0,0,1,en
3929,1643,Pre-Season B,B,2,5,99-06-29 19:00,0,0,Final,Calgary,cgy,34,0,0,0,0,2,Saskatchewan,ssk,24,0,0,0,0,4,0,0,1,en
3933,1645,Pre-Season B,B,2,6,99-06-30 19:00,0,0,Final,Toronto,tor,23,0,0,0,0,7,Montreal,mtl,17,0,0,0,0,9,0,0,1,en
3937,1647,Pre-Season B,B,2,7,99-06-30 19:00,0,0,Final,Edmonton,edm,49,0,0,0,0,3,BC,bc,9,0,0,0,0,1,0,0,1,en
3941,1649,Pre-Season B,B,2,8,99-07-01 19:00,0,0,Final,Winnipeg,wpg,24,0,0,0,0,5,Hamilton,ham,29,0,0,0,0,6,0,0,1,en
3945,1651,Week 1,1,5,9,99-07-07 19:00,0,0,Final,Saskatchewan,ssk,18,0,0,0,0,4,Calgary,cgy,28,0,0,0,0,2,0,0,1,en
3949,1653,Week 1,1,5,10,99-07-08 19:00,0,0,Final,Hamilton,ham,39,0,0,0,0,6,Winnipeg,wpg,9,0,0,0,0,5,0,0,1,en
3953,1655,Week 1,1,5,11,99-07-09 19:00,0,0,Final,BC,bc,25,0,0,0,0,1,Edmonton,edm,13,0,0,0,0,3,0,0,1,en
3957,1657,Week 1,1,5,12,99-07-10 19:00,0,0,Final,Montreal,mtl,15,0,0,0,0,9,Toronto,tor,12,0,0,0,0,7,0,0,1,en
3961,1659,Week 2,2,6,13,99-07-15 19:00,0,0,Final,Toronto,tor,27,0,0,0,0,7,Winnipeg,wpg,47,0,0,0,0,5,0,0,1,en
3965,1661,Week 2,2,6,14,99-07-15 19:00,0,0,Final,Calgary,cgy,27,0,0,0,0,2,BC,bc,37,0,0,0,0,1,0,0,1,en
3969,1663,Week 2,2,6,15,99-07-16 19:00,0,0,Final,Montreal,mtl,22,0,0,0,0,9,Hamilton,ham,16,0,0,0,0,6,0,0,1,en
3973,1665,Week 2,2,6,16,99-07-16 19:00,0,0,Final,Saskatchewan,ssk,6,0,0,0,0,4,Edmonton,edm,39,0,0,0,0,3,0,0,1,en
3977,1667,Week 3,3,7,17,99-07-22 19:00,0,0,Final,Winnipeg,wpg,18,0,0,0,0,5,Montreal,mtl,30,0,0,0,0,9,0,0,1,en
3981,1669,Week 3,3,7,18,99-07-22 19:00,0,0,Final,Edmonton,edm,37,0,0,0,0,3,Calgary,cgy,41,0,0,0,0,2,0,0,1,en
3985,1671,Week 3,3,7,19,99-07-23 19:00,0,0,Final,Hamilton,ham,21,0,0,0,0,6,Toronto,tor,24,0,0,0,0,7,0,0,1,en
3989,1673,Week 3,3,7,20,99-07-23 19:00,0,0,Final,BC,bc,32,0,0,0,0,1,Saskatchewan,ssk,21,0,0,0,0,4,0,0,1,en
3993,1675,Week 4,4,8,21,99-07-29 19:00,0,0,Final,Calgary,cgy,38,0,0,0,0,2,Montreal,mtl,17,0,0,0,0,9,0,0,1,en
3997,1677,Week 4,4,8,22,99-07-29 19:00,0,0,Final,Edmonton,edm,8,0,0,0,0,3,Hamilton,ham,54,0,0,0,0,6,0,0,1,en
4001,1679,Week 4,4,8,23,99-07-29 19:00,0,0,Final,Winnipeg,wpg,30,0,0,0,0,5,BC,bc,18,0,0,0,0,1,0,0,1,en
4005,1681,Week 4,4,8,24,99-07-30 19:00,0,0,Final,Toronto,tor,15,0,0,0,0,7,Saskatchewan,ssk,20,0,0,0,0,4,0,0,1,en
4009,1683,Week 5,5,9,25,99-08-05 19:00,0,0,Final,Saskatchewan,ssk,17,0,0,0,0,4,Hamilton,ham,63,0,0,0,0,6,0,0,1,en
4013,1685,Week 5,5,9,26,99-08-05 19:00,0,0,Final,BC,bc,13,0,0,0,0,1,Calgary,cgy,9,0,0,0,0,2,0,0,1,en
4017,1687,Week 5,5,9,27,99-08-06 19:00,0,0,Final,Winnipeg,wpg,7,0,0,0,0,5,Toronto,tor,40,0,0,0,0,7,0,0,1,en
4021,1689,Week 5,5,9,28,99-08-06 19:00,0,0,Final,Montreal,mtl,20,0,0,0,0,9,Edmonton,edm,13,0,0,0,0,3,0,0,1,en
4025,1691,Week 6,6,10,29,99-08-12 19:00,0,0,Final,Hamilton,ham,17,0,0,0,0,6,Montreal,mtl,24,0,0,0,0,9,0,0,1,en
4029,1693,Week 6,6,10,30,99-08-12 19:00,0,0,Final,Toronto,tor,28,0,0,0,0,7,BC,bc,26,0,0,0,0,1,0,0,1,en
4033,1695,Week 6,6,10,31,99-08-13 19:00,0,0,Final,Edmonton,edm,56,0,0,0,0,3,Winnipeg,wpg,26,0,0,0,0,5,0,0,1,en
4037,1697,Week 6,6,10,32,99-08-13 19:00,0,0,Final,Calgary,cgy,37,0,0,0,0,2,Edmonton,edm,22,0,0,0,0,3,0,0,1,en
4041,1699,Week 7,7,11,33,99-08-19 19:00,0,0,Final,BC,bc,38,0,0,0,0,1,Hamilton,ham,33,0,0,0,0,6,0,0,1,en
4045,1701,Week 7,7,11,34,99-08-19 19:00,0,0,Final,Winnipeg,wpg,17,0,0,0,0,5,Calgary,cgy,29,0,0,0,0,2,0,0,1,en
4049,1703,Week 7,7,11,35,99-08-20 19:00,0,0,Final,Montreal,mtl,20,0,0,0,0,9,Toronto,tor,23,0,0,0,0,7,0,0,1,en
4053,1705,Week 7,7,11,36,99-08-20 19:00,0,0,Final,Edmonton,edm,27,0,0,0,0,3,Saskatchewan,ssk,29,0,0,0,0,4,0,0,1,en
4057,1707,Week 8,8,12,37,99-08-26 19:00,0,0,Final,Calgary,cgy,36,0,0,0,0,2,Winnipeg,wpg,11,0,0,0,0,5,0,0,1,en
4061,1709,Week 8,8,12,38,99-08-26 19:00,0,0,Final,Saskatchewan,ssk,21,0,0,0,0,4,BC,bc,28,0,0,0,0,1,0,0,1,en
4065,1711,Week 8,8,12,39,99-08-27 19:00,0,0,Final,Toronto,tor,5,0,0,0,0,7,Montreal,mtl,20,0,0,0,0,9,0,0,1,en
4069,1713,Week 8,8,12,40,99-08-27 19:00,0,0,Final,Hamilton,ham,30,0,0,0,0,6,Edmonton,edm,23,0,0,0,0,3,0,0,1,en
4073,1715,Week 9,9,13,41,99-09-02 19:00,0,0,Final,Montreal,mtl,23,0,0,0,0,9,BC,bc,44,0,0,0,0,1,0,0,1,en
4077,1717,Week 9,9,13,42,99-09-05 19:00,0,0,Final,Winnipeg,wpg,17,0,0,0,0,5,Saskatchewan,ssk,42,0,0,0,0,4,0,0,1,en
4081,1719,Week 9,9,13,43,99-09-06 19:00,0,0,Final,Toronto,tor,28,0,0,0,0,7,Hamilton,ham,35,0,0,0,0,6,0,0,1,en
4085,1721,Week 9,9,13,44,99-09-06 19:00,0,0,Final,Edmonton,edm,33,0,0,0,0,3,Calgary,cgy,30,0,0,0,0,2,0,0,1,en
4089,1723,Week 10,10,14,45,99-09-10 19:00,0,0,Final,Calgary,cgy,38,0,0,0,0,2,Edmonton,edm,13,0,0,0,0,3,0,0,1,en
4093,1725,Week 10,10,14,46,99-09-11 19:00,0,0,Final,Saskatchewan,ssk,3,0,0,0,0,4,Toronto,tor,28,0,0,0,0,7,0,0,1,en
4097,1727,Week 10,10,14,47,99-09-12 19:00,0,0,Final,Hamilton,ham,19,0,0,0,0,6,Montreal,mtl,52,0,0,0,0,9,0,0,1,en
4101,1729,Week 10,10,14,48,99-09-12 19:00,0,0,Final,BC,bc,20,0,0,0,0,1,Winnipeg,wpg,16,0,0,0,0,5,0,0,1,en
4105,1731,Week 11,11,15,49,99-09-17 19:00,0,0,Final,Edmonton,edm,41,0,0,0,0,3,Saskatchewan,ssk,38,0,0,0,0,4,0,0,1,en
4109,1733,Week 11,11,15,50,99-09-18 19:00,0,0,Final,Winnipeg,wpg,15,0,0,0,0,5,Hamilton,ham,65,0,0,0,0,6,0,0,1,en
4113,1735,Week 11,11,15,51,99-09-18 19:00,0,0,Final,Toronto,tor,26,0,0,0,0,7,Calgary,cgy,29,0,0,0,0,2,0,0,1,en
4117,1737,Week 11,11,15,52,99-09-19 19:00,0,0,Final,BC,bc,12,0,0,0,0,1,Montreal,mtl,21,0,0,0,0,9,0,0,1,en
4121,1739,Week 12,12,16,53,99-09-24 19:00,0,0,Final,Saskatchewan,ssk,18,0,0,0,0,4,Winnipeg,wpg,24,0,0,0,0,5,0,0,1,en
4125,1741,Week 12,12,16,54,99-09-25 19:00,0,0,Final,Montreal,mtl,13,0,0,0,0,9,Hamilton,ham,39,0,0,0,0,6,0,0,1,en
4129,1743,Week 12,12,16,55,99-09-25 19:00,0,0,Final,Calgary,cgy,20,0,0,0,0,2,BC,bc,21,0,0,0,0,1,0,0,1,en
4133,1745,Week 12,12,16,56,99-09-26 19:00,0,0,Final,Toronto,tor,20,0,0,0,0,7,Edmonton,edm,16,0,0,0,0,3,0,0,1,en
4137,1747,Week 13,13,17,57,99-10-01 19:00,0,0,Final,Hamilton,ham,17,0,0,0,0,6,Calgary,cgy,21,0,0,0,0,2,0,0,0,en
4141,1749,Week 13,13,17,58,99-10-02 19:00,0,0,Final,BC,bc,28,0,0,0,0,1,Toronto,tor,19,0,0,0,0,7,0,0,1,en
4145,1751,Week 13,13,17,59,99-10-03 19:00,0,0,Final,Montreal,mtl,41,0,0,0,0,9,Saskatchewan,ssk,26,0,0,0,0,4,0,0,1,en
4149,1753,Week 13,13,17,60,99-10-03 19:00,0,0,Final,Winnipeg,wpg,27,0,0,0,0,5,Edmonton,edm,19,0,0,0,0,3,0,0,1,en
4153,1755,Week 14,14,18,61,99-10-09 19:00,0,0,Final,Calgary,cgy,13,0,0,0,0,2,Toronto,tor,24,0,0,0,0,7,0,0,1,en
4157,1757,Week 14,14,18,62,99-10-10 19:00,0,0,Final,Hamilton,ham,43,0,0,0,0,6,Winnipeg,wpg,16,0,0,0,0,5,0,0,1,en
4161,1759,Week 14,14,18,63,99-10-11 19:00,0,0,Final,Saskatchewan,ssk,7,0,0,0,0,4,Montreal,mtl,43,0,0,0,0,9,0,0,1,en
4165,1761,Week 14,14,18,64,99-10-11 19:00,0,0,Final,Edmonton,edm,26,0,0,0,0,3,BC,bc,20,0,0,0,0,1,0,0,1,en
4169,1763,Week 15,15,19,65,99-10-16 19:00,0,0,Final,Toronto,tor,2,0,0,0,0,7,Hamilton,ham,18,0,0,0,0,6,0,0,1,en
4173,1765,Week 15,15,19,66,99-10-17 19:00,0,0,Final,Montreal,mtl,29,0,0,0,0,9,Winnipeg,wpg,32,0,0,0,0,5,0,0,1,en
4177,1767,Week 15,15,19,67,99-10-17 19:00,0,0,Final,Calgary,cgy,34,0,0,0,0,2,Saskatchewan,ssk,31,0,0,0,0,4,0,0,1,en
4181,1769,Week 15,15,19,68,99-10-17 19:00,0,0,Final,BC,bc,21,0,0,0,0,1,Edmonton,edm,13,0,0,0,0,3,0,0,1,en
4185,1771,Week 16,16,20,69,99-10-22 19:00,0,0,Final,Winnipeg,wpg,22,0,0,0,0,5,Toronto,tor,32,0,0,0,0,7,0,0,1,en
4189,1773,Week 16,16,20,70,99-10-23 19:00,0,0,Final,Edmonton,edm,33,0,0,0,0,3,Montreal,mtl,36,0,0,0,0,9,0,0,1,en
4193,1775,Week 16,16,20,71,99-10-24 19:00,0,0,Final,Hamilton,ham,42,0,0,0,0,6,Saskatchewan,ssk,12,0,0,0,0,4,0,0,1,en
4197,1777,Week 16,16,20,72,99-10-24 19:00,0,0,Final,BC,bc,1,0,0,0,0,1,Calgary,cgy,14,0,0,0,0,2,0,0,1,en
4201,1779,Week 17,17,21,73,99-10-29 19:00,0,0,Final,Toronto,tor,13,0,0,0,0,7,Winnipeg,wpg,18,0,0,0,0,5,0,0,1,en
4205,1781,Week 17,17,21,74,99-10-30 19:00,0,0,Final,Saskatchewan,ssk,21,0,0,0,0,4,Edmonton,edm,34,0,0,0,0,3,0,0,1,en
4209,1783,Week 17,17,21,75,99-10-30 19:00,0,0,Final,Hamilton,ham,21,0,0,0,0,6,BC,bc,26,0,0,0,0,1,0,0,1,en
4213,1785,Week 17,17,21,76,99-10-31 19:00,0,0,Final,Montreal,mtl,24,0,0,0,0,9,Calgary,cgy,31,0,0,0,0,2,0,0,1,en
4217,1787,Week 18,18,22,77,99-11-05 19:00,0,0,Final,Saskatchewan,ssk,18,0,0,0,0,4,BC,bc,19,0,0,0,0,1,0,0,1,en
4221,1789,Week 18,18,22,78,99-11-06 19:00,0,0,Final,Edmonton,edm,15,0,0,0,0,3,Toronto,tor,20,0,0,0,0,7,0,0,1,en
4225,1791,Week 18,18,22,79,99-11-06 19:00,0,0,Final,Calgary,cgy,28,0,0,0,0,2,Hamilton,ham,31,0,0,0,0,6,0,0,1,en
4229,1793,Week 18,18,22,80,99-11-07 19:00,0,0,Final,Winnipeg,wpg,10,0,0,0,0,5,Montreal,mtl,45,0,0,0,0,9,0,0,1,en
4233,1795,CFL Playoffs Semi-Finals,P1,30,81,99-11-14 19:00,0,0,Final,Toronto,tor,6,0,0,0,0,7,Hamilton,ham,27,0,0,0,0,6,0,0,1,en
4237,1797,CFL Playoffs Semi-Finals,P1,30,82,99-11-14 19:00,0,0,Final,Calgary,cgy,30,0,0,0,0,2,Edmonton,edm,17,0,0,0,0,3,0,0,1,en
4241,1799,CFL Playoffs Finals,P2,31,83,99-11-21 19:00,0,0,Final,Hamilton,ham,27,0,0,0,0,6,Montreal,mtl,26,0,0,0,0,9,0,0,1,en
4245,1801,CFL Playoffs Finals,P2,31,84,99-11-21 19:00,0,0,Final,Calgary,cgy,26,0,0,0,0,2,BC,bc,24,0,0,0,0,1,0,0,1,en
4249,1803,Grey Cup Championship,GC,32,85,99-11-28 19:00,0,0,Final,Calgary,cgy,0,0,14,7,0,2,Hamilton,ham,10,11,4,7,0,6,45118,0,1,en
4253,1805,Pre-Season A,A,1,1,98-06-17 19:00,0,0,Final,BC,bc,6,0,0,0,0,1,Calgary,cgy,32,0,0,0,0,2,0,0,1,en
4257,1807,Pre-Season A,A,1,2,98-06-18 19:00,0,0,Final,Montreal,mtl,18,0,0,0,0,9,Toronto,tor,21,0,0,0,0,7,0,0,1,en
4261,1809,Pre-Season A,A,1,3,98-06-18 19:00,0,0,Final,Hamilton,ham,9,0,0,0,0,6,Winnipeg,wpg,17,0,0,0,0,5,0,0,1,en
4265,1811,Pre-Season A,A,1,4,98-06-19 19:00,0,0,Final,Edmonton,edm,22,0,0,0,0,3,Saskatchewan,ssk,2,0,0,0,0,4,0,0,1,en
4269,1813,Pre-Season B,B,2,5,98-06-24 19:00,0,0,Final,Toronto,tor,22,0,0,0,0,7,Hamilton,ham,14,0,0,0,0,6,0,0,1,en
4273,1815,Pre-Season B,B,2,6,98-06-25 19:00,0,0,Final,Winnipeg,wpg,18,0,0,0,0,5,Montreal,mtl,44,0,0,0,0,9,0,0,1,en
4277,1817,Pre-Season B,B,2,7,98-06-25 19:00,0,0,Final,Calgary,cgy,26,0,0,0,0,2,Edmonton,edm,23,0,0,0,0,3,0,0,1,en
4281,1819,Pre-Season B,B,2,8,98-06-25 19:00,0,0,Final,Saskatchewan,ssk,18,0,0,0,0,4,BC,bc,24,0,0,0,0,1,0,0,1,en
4285,1821,Week 1,1,5,9,98-07-01 19:00,0,0,Final,Montreal,mtl,27,0,0,0,0,9,Winnipeg,wpg,24,0,0,0,0,5,0,0,1,en
4289,1823,Week 1,1,5,10,98-07-01 19:00,0,0,Final,Hamilton,ham,20,0,0,0,0,6,Calgary,cgy,21,0,0,0,0,2,0,0,1,en
4293,1825,Week 1,1,5,11,98-07-02 19:00,0,0,Final,Edmonton,edm,20,0,0,0,0,3,BC,bc,12,0,0,0,0,1,0,0,1,en
4297,1827,Week 1,1,5,12,98-07-03 19:00,0,0,Final,Toronto,tor,10,0,0,0,0,7,Saskatchewan,ssk,19,0,0,0,0,4,0,0,1,en
4301,1829,Week 2,2,6,13,98-07-08 19:00,0,0,Final,Winnipeg,wpg,13,0,0,0,0,5,Hamilton,ham,33,0,0,0,0,6,0,0,1,en
4305,1831,Week 2,2,6,14,98-07-09 19:00,0,0,Final,Saskatchewan,ssk,24,0,0,0,0,4,Montreal,mtl,30,0,0,0,0,9,0,0,1,en
4309,1833,Week 2,2,6,15,98-07-09 19:00,0,0,Final,Calgary,cgy,22,0,0,0,0,2,Toronto,tor,19,0,0,0,0,7,0,0,1,en
4313,1835,Week 2,2,6,16,98-07-10 19:00,0,0,Final,BC,bc,10,0,0,0,0,1,Edmonton,edm,15,0,0,0,0,3,0,0,1,en
4317,1837,Week 3,3,7,17,98-07-16 19:00,0,0,Final,Edmonton,edm,14,0,0,0,0,3,Saskatchewan,ssk,28,0,0,0,0,4,0,0,1,en
4321,1839,Week 3,3,7,18,98-07-16 19:00,0,0,Final,Toronto,tor,30,0,0,0,0,7,BC,bc,15,0,0,0,0,1,0,0,1,en
4325,1841,Week 3,3,7,19,98-07-16 19:00,0,0,Final,Montreal,mtl,29,0,0,0,0,9,Calgary,cgy,26,0,0,0,0,2,0,0,1,en
4329,1843,Week 3,3,7,20,98-07-17 19:00,0,0,Final,Hamilton,ham,29,0,0,0,0,6,Winnipeg,wpg,7,0,0,0,0,5,0,0,1,en
4333,1845,Week 4,4,8,22,98-07-23 19:00,0,0,Final,Edmonton,edm,30,0,0,0,0,3,Toronto,tor,27,0,0,0,0,7,0,0,1,en
4337,1847,Week 4,4,8,21,98-07-23 19:00,0,0,Final,Hamilton,ham,23,0,0,0,0,6,Montreal,mtl,21,0,0,0,0,9,0,0,1,en
4341,1849,Week 4,4,8,23,98-07-24 19:00,0,0,Final,Calgary,cgy,44,0,0,0,0,2,Winnipeg,wpg,25,0,0,0,0,5,0,0,1,en
